id,case_number,date,block,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,latitude,longitude,home_game,gameday
14089741,JK122852,2026-01-19T00:00:00.000,026XX N EMMETT ST,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,False,False,1412,014,35,22,41.930633062,-87.708030922,True,False
14088069,JK121335,2026-01-19T00:00:00.000,074XX S DANTE AVE,ASSAULT,SIMPLE,APARTMENT,True,True,0324,003,8,43,41.759934113,-87.589614301,True,False
14107678,JK145713,2026-01-19T00:00:00.000,084XX S LUELLA AVE,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER (SPECIFY),False,False,0412,004,8,46,41.741770903,-87.56973318,True,False
14087225,JK120296,2026-01-19T00:00:00.000,065XX W DICKENS AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,2512,025,29,19,41.918599253,-87.788762631,True,False
14115920,JK155469,2026-01-19T00:00:00.000,076XX S PRAIRIE AVE,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE - YARD (FRONT / BACK),False,True,0623,006,6,69,41.756070901,-87.618264271,True,False
14088202,JK121573,2026-01-19T00:00:00.000,033XX W 71ST ST,THEFT,$500 AND UNDER,STREET,False,False,0831,008,17,66,41.764336915,-87.705645533,True,False
14087259,JK120337,2026-01-19T00:00:00.000,012XX W 49TH PL,ASSAULT,AGGRAVATED - HANDGUN,SIDEWALK,False,False,0933,009,20,61,41.804162557,-87.656431859,True,False
14087312,JK120363,2026-01-19T00:00:00.000,044XX S OAKENWALD AVE,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,False,False,0222,002,4,39,41.814904796,-87.595988909,True,False
14091140,JK125279,2026-01-19T00:00:00.000,100XX S NORMAL AVE,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,2232,022,9,73,41.712156523,-87.635690312,True,False
14087876,JK120726,2026-01-19T00:00:00.000,005XX N STATE ST,THEFT,OVER $500,RESIDENCE - GARAGE,False,False,1831,018,42,8,41.891948167,-87.628073894,True,False
14111731,JK150718,2026-01-19T00:00:00.000,010XX N LECLAIRE AVE,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER (SPECIFY),False,False,1531,015,37,25,41.89957249,-87.753261086,True,False
14101240,JK137983,2026-01-19T00:00:00.000,0000X N LATROBE AVE,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,1522,015,37,25,41.881231609,-87.756313318,True,False
14088090,JK121326,2026-01-19T00:00:00.000,099XX S STATE ST,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,0511,005,9,49,41.714135309,-87.623611556,True,False
14101672,JK138623,2026-01-19T00:00:00.000,028XX W PETERSON AVE,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,False,False,2413,024,50,2,41.990438745,-87.700225173,True,False
14099848,JK135847,2026-01-19T00:00:00.000,042XX N SHERIDAN RD,THEFT,OVER $500,RESIDENCE - GARAGE,False,False,1915,019,46,3,41.958954963,-87.654671132,True,False
14087473,JK120568,2026-01-19T00:00:00.000,004XX E 81ST ST,BATTERY,AGGRAVATED DOMESTIC BATTERY - KNIFE / CUTTING INSTRUMENT,APARTMENT,False,True,0631,006,6,44,41.747479766,-87.61407213,True,False
14088018,JK121259,2026-01-19T00:00:00.000,035XX W DIVISION ST,BATTERY,SIMPLE,STREET,True,False,1121,011,26,23,41.902763694,-87.715319101,True,False
14087570,JK120742,2026-01-19T00:00:00.000,013XX S BLUE ISLAND AVE,THEFT,$500 AND UNDER,APARTMENT,False,False,1232,012,28,28,41.864137536,-87.655803289,True,False
14087504,JK120474,2026-01-19T00:00:00.000,088XX S LUELLA AVE,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,0412,004,8,48,41.734321861,-87.569583274,True,False
14087511,JK120431,2026-01-19T00:00:00.000,038XX W 64TH ST,ASSAULT,SIMPLE,RESIDENCE,False,True,0823,008,23,65,41.776885942,-87.718721502,True,False
14089894,JK123692,2026-01-19T00:00:00.000,009XX W 33RD PL,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE,False,False,0913,009,11,60,41.833790057,-87.649536798,True,False
14087273,JK120272,2026-01-18T23:48:00.000,020XX N KOSTNER AVE,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,2522,025,26,20,41.918218022,-87.736359582,True,True
14088020,JK120288,2026-01-18T23:48:00.000,015XX S KEELER AVE,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE / HEALTH OF CHILD,APARTMENT,False,True,1012,010,24,29,41.860132426,-87.729884957,True,True
14087229,JK120266,2026-01-18T23:44:00.000,065XX S TALMAN AVE,ASSAULT,SIMPLE,APARTMENT,False,True,0831,008,16,66,41.774901658,-87.689628057,True,True
14087213,JK120265,2026-01-18T23:36:00.000,035XX N LAWNDALE AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1732,017,30,21,41.94591731,-87.720045038,True,True
14109811,JK148344,2026-01-18T23:30:00.000,060XX S MELVINA AVE,THEFT,OVER $500,RESIDENCE,False,False,0812,008,13,64,41.782419633,-87.776551973,True,True
14087240,JK120294,2026-01-18T23:30:00.000,002XX N PEORIA ST,BATTERY,SIMPLE,BAR OR TAVERN,False,False,1214,012,27,28,41.885935298,-87.649818339,True,True
14088326,JK121816,2026-01-18T23:30:00.000,072XX S PAULINA ST,ASSAULT,SIMPLE,RESIDENCE,False,True,0735,007,17,67,41.762404808,-87.6661773,True,True
14087199,JK120248,2026-01-18T23:20:00.000,021XX N CALIFORNIA AVE,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",POLICE FACILITY / VEHICLE PARKING LOT,True,False,1414,014,1,22,41.921021491,-87.69730355,True,True
14087186,JK120229,2026-01-18T23:08:00.000,019XX E HAYES DR,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,PARKING LOT / GARAGE (NON RESIDENTIAL),True,False,0331,003,5,42,41.780574852,-87.576726767,True,True
14087233,JK120271,2026-01-18T23:04:00.000,042XX W AUGUSTA BLVD,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,True,True,1111,011,37,23,41.898920336,-87.732109503,True,True
14087179,JK120257,2026-01-18T23:02:00.000,051XX W BARRY AVE,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,False,True,2521,025,30,19,41.936899239,-87.754834131,True,True
14090194,JK124163,2026-01-18T23:00:00.000,014XX S SPECIAL OLYMPICS DR,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,SPORTS ARENA / STADIUM,False,False,0132,001,4,33,41.863196881,-87.614817819,True,True
14088194,JK121579,2026-01-18T23:00:00.000,033XX W VAN BUREN ST,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,False,False,1134,011,28,27,41.875457766,-87.710111215,True,True
14087482,JK120633,2026-01-18T23:00:00.000,051XX S CALUMET AVE,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,False,False,0231,002,3,40,41.801513039,-87.617733588,True,True
14087339,JK120430,2026-01-18T23:00:00.000,027XX W CORTLAND ST,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,1421,014,1,22,41.915690106,-87.695442265,True,True
14120329,JK160526,2026-01-18T23:00:00.000,0000X S LEAVITT ST,THEFT,OVER $500,STREET,False,False,1223,012,27,28,41.880913833,-87.68152935,True,True
14087633,JK120883,2026-01-18T22:55:00.000,014XX S MICHIGAN AVE,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,VEHICLE NON-COMMERCIAL,False,False,0131,001,3,33,41.863567228,-87.624068617,True,True
14087202,JK120224,2026-01-18T22:54:00.000,028XX W ARMITAGE AVE,BATTERY,SIMPLE,RESTAURANT,True,False,1421,014,26,22,41.917476876,-87.698463064,True,True
14087156,JK120225,2026-01-18T22:50:00.000,011XX W ADDISON ST,BATTERY,SIMPLE,STREET,False,False,1923,019,44,6,41.947176417,-87.657394961,True,True
14091634,JK125887,2026-01-18T22:45:00.000,062XX W WAVELAND AVE,THEFT,THEFT FROM MOTOR VEHICLE,STREET,False,False,1633,016,38,17,41.947524346,-87.782631305,True,True
14087362,JK120509,2026-01-18T22:45:00.000,026XX W HOMER ST,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,1421,014,1,22,41.91661021,-87.693610707,True,True
14087219,JK120267,2026-01-18T22:45:00.000,001XX E 49TH ST,ASSAULT,SIMPLE,APARTMENT,False,False,0224,002,3,38,41.805654374,-87.622187935,True,True
14087236,JK120228,2026-01-18T22:39:00.000,036XX W 55TH ST,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,0822,008,23,62,41.793326658,-87.715077015,True,True
14087177,JK120235,2026-01-18T22:37:00.000,049XX W WASHINGTON BLVD,OTHER OFFENSE,OTHER WEAPONS VIOLATION,STREET,True,False,1533,015,28,25,41.881768743,-87.749110988,True,True
14087932,JK120674,2026-01-18T22:35:00.000,019XX N FAIRFIELD AVE,THEFT,OVER $500,STREET,False,False,1421,014,1,22,41.916678107,-87.695950487,True,True
14087190,JK120268,2026-01-18T22:30:00.000,034XX W DIVERSEY AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1412,014,35,22,41.931962854,-87.712876373,True,True
14088418,JK120845,2026-01-18T22:30:00.000,015XX N CAMPBELL AVE,THEFT,THEFT FROM MOTOR VEHICLE,STREET,False,False,1423,014,1,24,41.908961814,-87.689642282,True,True
14087175,JK120221,2026-01-18T22:24:00.000,005XX W MARQUETTE RD,NARCOTICS,POSSESS - CANNABIS MORE THAN 30 GRAMS,VEHICLE NON-COMMERCIAL,True,False,0722,007,6,68,41.772580995,-87.638001683,True,True
14087246,JK120270,2026-01-18T22:22:00.000,0000X W KINZIE ST,THEFT,OVER $500,STREET,False,False,1831,018,42,8,41.889222888,-87.630270712,True,True
14087165,JK120207,2026-01-18T22:22:00.000,024XX N MILWAUKEE AVE,BATTERY,DOMESTIC BATTERY SIMPLE,RESTAURANT,True,True,1414,014,1,22,41.925698375,-87.701909278,True,True
14087140,JK120208,2026-01-18T22:21:00.000,014XX E 68TH ST,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,0332,003,5,43,41.771470188,-87.59074212,True,True
14087253,JK120237,2026-01-18T22:15:00.000,070XX S CHAPPEL AVE,ASSAULT,SIMPLE,STREET,False,False,0331,003,5,43,41.766988136,-87.575101271,True,True
14087153,JK120213,2026-01-18T22:14:00.000,027XX N HARLEM AVE,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,2512,025,29,18,41.930108831,-87.806466288,True,True
14087178,JK120232,2026-01-18T22:10:00.000,036XX W 63RD ST,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,0823,008,23,65,41.778796201,-87.714164372,True,True
14087382,JK120205,2026-01-18T22:00:00.000,046XX N MAGNOLIA AVE,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE - PORCH / HALLWAY,False,False,1913,019,46,3,41.966047906,-87.661060061,True,True
14087150,JK120222,2026-01-18T22:00:00.000,041XX W GRAND AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,2534,025,36,23,41.907272203,-87.729191411,True,True
14088816,JK121421,2026-01-18T22:00:00.000,005XX S WABASH AVE,THEFT,OVER $500,PARK PROPERTY,False,False,0123,001,4,32,41.875212095,-87.62601445,True,True
14087218,JK120252,2026-01-18T22:00:00.000,088XX S BURLEY AVE,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,0424,004,10,46,41.734978973,-87.545779099,True,True
14087617,JK120915,2026-01-18T22:00:00.000,033XX W 38TH ST,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,0911,009,12,58,41.824356601,-87.707539829,True,True
14087200,JK120247,2026-01-18T22:00:00.000,082XX S MAY ST,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,0613,006,17,71,41.744354032,-87.652359078,True,True
14087176,JK120245,2026-01-18T22:00:00.000,030XX W NORTH AVE,BATTERY,SIMPLE,BAR OR TAVERN,False,False,1421,014,26,23,41.910168614,-87.702877937,True,True
14087148,JK120210,2026-01-18T22:00:00.000,030XX S LOCK ST,ASSAULT,SIMPLE,APARTMENT,False,True,0913,009,11,60,41.839702416,-87.660897878,True,True
14087191,JK120275,2026-01-18T22:00:00.000,011XX W VAN BUREN ST,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,1232,012,34,28,41.876527017,-87.656597758,True,True
14087243,JK120216,2026-01-18T21:45:00.000,044XX S WALLACE ST,ASSAULT,SIMPLE,RESIDENCE,True,True,0925,009,15,61,41.813152841,-87.640783778,True,True
14098483,JK134591,2026-01-18T21:33:00.000,115XX S PERRY AVE,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE - GARAGE,False,False,0522,005,9,53,41.68397459,-87.625301303,True,True
14087512,JK120622,2026-01-18T21:30:00.000,012XX W COLUMBIA AVE,THEFT,OVER $500,STREET,False,False,2432,024,49,1,42.004511989,-87.662244702,True,True
14087228,JK120251,2026-01-18T21:30:00.000,006XX W ROOSEVELT RD,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,0124,001,28,28,41.867197102,-87.64376934,True,True
14087556,JK120815,2026-01-18T21:30:00.000,013XX N NORTH PARK AVE,THEFT,THEFT FROM MOTOR VEHICLE,STREET,False,False,1821,018,2,8,41.907016283,-87.636537428,True,True
14088495,JK122038,2026-01-18T21:30:00.000,012XX W ARTHUR AVE,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,2432,024,49,1,42.000421022,-87.662350234,True,True
14087127,JK120178,2026-01-18T21:30:00.000,011XX W CARROLL AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1214,012,27,28,41.887723159,-87.655139133,True,True
14090445,JK124524,2026-01-18T21:30:00.000,002XX N GREEN ST,BATTERY,SIMPLE,HOTEL / MOTEL,False,False,1214,012,27,28,41.885931086,-87.648650553,True,True
29021,JK120169,2026-01-18T21:27:00.000,001XX E 118TH PL,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,0532,005,9,53,41.678993486,-87.619070604,True,True
14087161,JK120183,2026-01-18T21:26:00.000,024XX W BELMONT AVE,BATTERY,DOMESTIC BATTERY SIMPLE,POLICE FACILITY / VEHICLE PARKING LOT,False,True,1921,019,47,5,41.939444419,-87.689596768,True,True
14088591,JK120214,2026-01-18T21:20:00.000,084XX S MICHIGAN AVE,THEFT,OVER $500,RESIDENCE,False,True,0632,006,6,44,41.741165084,-87.621115498,True,True
14087174,JK120181,2026-01-18T21:20:00.000,037XX W WINDSOR AVE,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,True,True,1723,017,33,14,41.96375171,-87.722058108,True,True
14088013,JK120175,2026-01-18T21:20:00.000,002XX E 35TH ST,BATTERY,SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,0212,002,3,35,41.831063762,-87.621330678,True,True
14087137,JK120176,2026-01-18T21:20:00.000,035XX S PRAIRIE AVE,THEFT,$500 AND UNDER,STREET,False,False,0212,002,3,35,41.830553914,-87.6205401,True,True
14088820,JK122088,2026-01-18T21:19:00.000,049XX S KEDZIE AVE,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,0821,008,14,63,41.803671998,-87.703846021,True,True
14087173,JK120177,2026-01-18T21:13:00.000,008XX N WALLER AVE,BATTERY,SIMPLE,APARTMENT,False,False,1511,015,29,25,41.895515173,-87.767850151,True,True
14087168,JK120173,2026-01-18T21:11:00.000,016XX W JACKSON BLVD,BATTERY,SIMPLE,BAR OR TAVERN,False,False,1231,012,34,28,41.87760556,-87.667877617,True,True
14087101,JK120166,2026-01-18T21:05:00.000,0000X E 75TH ST,ROBBERY,ARMED - KNIFE / CUTTING INSTRUMENT,SMALL RETAIL STORE,False,False,0623,006,6,69,41.758214815,-87.624119338,True,True
14087159,JK120189,2026-01-18T21:03:00.000,057XX W DIVERSEY AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,2514,025,30,19,41.931219161,-87.770386729,True,True
14087133,JK120163,2026-01-18T21:03:00.000,043XX N SHERIDAN RD,ROBBERY,STRONG ARM - NO WEAPON,GROCERY FOOD STORE,False,False,1915,019,46,3,41.96137851,-87.65474101,True,True
14087172,JK120187,2026-01-18T21:02:00.000,011XX E 82ND ST,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,False,True,0411,004,8,45,41.745880549,-87.597284923,True,True
14087962,JK120193,2026-01-18T21:00:00.000,006XX E 73RD ST,THEFT,$500 AND UNDER,STREET,False,True,0323,003,6,69,41.762174623,-87.608692245,True,True
14088797,JK122440,2026-01-18T21:00:00.000,011XX S INDEPENDENCE BLVD,OFFENSE INVOLVING CHILDREN,CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,APARTMENT,False,True,1133,011,24,29,41.867767171,-87.719569986,True,True
14087255,JK120226,2026-01-18T21:00:00.000,071XX S VINCENNES AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,0731,007,6,69,41.765332603,-87.627981404,True,True
14087189,JK120223,2026-01-18T21:00:00.000,018XX S CENTRAL PARK AVE,ASSAULT,SIMPLE,RESIDENCE,False,True,1021,010,24,29,41.855794799,-87.715118114,True,True
14087709,JK120737,2026-01-18T21:00:00.000,019XX N FAIRFIELD AVE,THEFT,OVER $500,STREET,False,False,1421,014,1,22,41.916455795,-87.695945351,True,True
14087124,JK120171,2026-01-18T20:48:00.000,048XX N CENTRAL AVE,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1623,016,45,11,41.968364393,-87.767493147,True,True
14088827,JK121601,2026-01-18T20:45:00.000,002XX N PEORIA ST,THEFT,OVER $500,BAR OR TAVERN,False,False,1214,012,27,28,41.885935298,-87.649818339,True,True
14087135,JK120160,2026-01-18T20:45:00.000,047XX S WABASH AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,0224,002,3,38,41.808769341,-87.624442322,True,True
14087670,JK120887,2026-01-18T20:45:00.000,007XX S CLARK ST,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,0123,001,34,32,41.872910562,-87.63062942,True,True
14087143,JK120168,2026-01-18T20:40:00.000,075XX S STATE ST,CRIMINAL DAMAGE,TO PROPERTY,GAS STATION,False,False,0623,006,6,69,41.757230688,-87.624738576,True,True
14087084,JK120152,2026-01-18T20:38:00.000,012XX W ROOSEVELT RD,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1233,012,28,28,41.866988841,-87.657205006,True,True
14087105,JK120162,2026-01-18T20:35:00.000,037XX W 85TH PL,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,0834,008,18,70,41.737714825,-87.714837595,True,True
14087870,JK120408,2026-01-18T20:35:00.000,008XX W KINZIE ST,THEFT,POCKET-PICKING,BAR OR TAVERN,False,False,1214,012,27,24,41.889023706,-87.649087622,True,True
14087138,JK120161,2026-01-18T20:34:00.000,073XX S PRINCETON AVE,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,0731,007,6,69,41.761153612,-87.632110314,True,True
14087361,JK120510,2026-01-18T20:30:00.000,115XX S AVENUE H,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0433,004,10,52,41.685522162,-87.532855176,True,True
14087807,JK121186,2026-01-18T20:30:00.000,0000X W CHICAGO AVE,THEFT,OVER $500,COMMERCIAL / BUSINESS OFFICE,False,False,1832,018,42,8,41.896667744,-87.628885133,True,True
14087116,JK120150,2026-01-18T20:30:00.000,041XX W WELLINGTON AVE,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,2523,025,31,21,41.935392776,-87.730844578,True,True
14087102,JK120156,2026-01-18T20:28:00.000,072XX S CALIFORNIA AVE,ROBBERY,ARMED - KNIFE / CUTTING INSTRUMENT,SIDEWALK,False,False,0831,008,18,66,41.762260854,-87.692965274,True,True
14087108,JK120147,2026-01-18T20:21:00.000,081XX S KILPATRICK AVE,BATTERY,SIMPLE,STREET,False,False,0834,008,18,70,41.744560597,-87.738502302,True,True
14087297,JK120371,2026-01-18T20:15:00.000,019XX S MICHIGAN AVE,BATTERY,SIMPLE,CHURCH / SYNAGOGUE / PLACE OF WORSHIP,False,False,0131,001,3,33,41.856126459,-87.623890217,True,True
14087111,JK120158,2026-01-18T20:10:00.000,014XX E 53RD ST,ROBBERY,ATTEMPT STRONG ARM - NO WEAPON,BANK,True,False,0234,002,5,41,41.799537976,-87.589776347,True,True
14089620,JK120153,2026-01-18T20:09:00.000,026XX W LAWRENCE AVE,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,False,False,2031,020,40,4,41.968567003,-87.694197955,True,True
14088342,JK121681,2026-01-18T20:00:00.000,060XX N BROADWAY,THEFT,RETAIL THEFT,GROCERY FOOD STORE,False,False,2433,024,48,77,41.991262667,-87.660305558,True,True
14089492,JK122191,2026-01-18T20:00:00.000,014XX S SPECIAL OLYMPICS DR,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,SPORTS ARENA / STADIUM,False,False,0132,001,4,33,41.863196881,-87.614817819,True,True
14088459,JK121235,2026-01-18T20:00:00.000,001XX S SPRINGFIELD AVE,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,False,True,1122,011,28,26,41.879328725,-87.723179151,True,True
14087230,JK120241,2026-01-18T20:00:00.000,061XX S CAMPBELL AVE,ASSAULT,SIMPLE,RESIDENCE,False,False,0825,008,16,66,41.782157342,-87.686167649,True,True
14087099,JK120141,2026-01-18T20:00:00.000,011XX N LAWLER AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1531,015,37,25,41.901287144,-87.752077454,True,True
14087605,JK120847,2026-01-18T20:00:00.000,067XX N GLENWOOD AVE,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,2432,024,49,1,42.004189109,-87.665699202,True,True
14087041,JK120140,2026-01-18T20:00:00.000,006XX W HUBBARD ST,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,False,False,1214,012,27,24,41.890121183,-87.644918455,True,True
14087295,JK120374,2026-01-18T20:00:00.000,014XX S WABASH AVE,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,False,True,0131,001,3,33,41.863659876,-87.625741636,True,True
14087184,JK120146,2026-01-18T19:52:00.000,009XX E 104TH ST,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,True,True,0512,005,9,50,41.705677782,-87.600944364,True,True
14087081,JK120129,2026-01-18T19:45:00.000,016XX W 115TH ST,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2234,022,21,75,41.684789786,-87.6633151,True,True
14087139,JK120134,2026-01-18T19:40:00.000,062XX S EBERHART AVE,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,APARTMENT,False,True,0313,003,20,42,41.781462605,-87.613230509,True,True
14087059,JK120127,2026-01-18T19:30:00.000,009XX W RANDOLPH ST,ASSAULT,SIMPLE,RESTAURANT,False,False,1224,012,27,28,41.884470215,-87.650337065,True,True
14087170,JK120109,2026-01-18T19:30:00.000,020XX E 95TH PL,CRIMINAL DAMAGE,TO VEHICLE,DRIVEWAY - RESIDENTIAL,False,False,0431,004,7,51,41.721539002,-87.574159616,True,True
14087529,JK120740,2026-01-18T19:30:00.000,100XX S EXCHANGE AVE,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE - GARAGE,False,False,0431,004,10,51,41.712997788,-87.552321438,True,True
14094869,JK129948,2026-01-18T19:30:00.000,074XX S EGGLESTON AVE,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",RESIDENCE,False,True,0732,007,6,69,41.759144852,-87.635727727,True,True
14087221,JK120202,2026-01-18T19:30:00.000,020XX S ARCHER AVE,BATTERY,DOMESTIC BATTERY SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,True,0914,009,11,34,41.854406699,-87.63162853,True,True
14092080,JK126261,2026-01-18T19:30:00.000,016XX S ASHLAND AVE,BURGLARY,FORCIBLE ENTRY,COMMERCIAL / BUSINESS OFFICE,False,False,1233,012,25,31,41.859269673,-87.666191925,True,True
14087050,JK120123,2026-01-18T19:25:00.000,023XX S CALIFORNIA AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,1033,010,24,30,41.849723614,-87.695386017,True,True
14087187,JK120112,2026-01-18T19:23:00.000,026XX W DEVON AVE,ROBBERY,ARMED - HANDGUN,SMALL RETAIL STORE,False,False,2413,024,50,2,41.997633071,-87.695592102,True,True
29020,JK120079,2026-01-18T19:21:00.000,058XX W WALTON ST,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,1511,015,29,25,41.897499409,-87.771233932,True,True
14087019,JK120107,2026-01-18T19:14:00.000,036XX W HURON ST,CRIMINAL TRESPASS,TO LAND,APARTMENT,False,False,1112,011,27,23,41.893606982,-87.718026137,True,True
