id,case_number,date,block,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,latitude,longitude,home_game,gameday
14089651,JK123479,2026-01-21T17:35:00.000,055XX S LOOMIS BLVD,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,0713,007,16,67,41.793234869,-87.659707912,True,False
14090221,JK123930,2026-01-21T17:32:00.000,061XX S KENWOOD AVE,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,False,False,0314,003,20,42,41.783222869,-87.593121778,True,False
14089634,JK123555,2026-01-21T17:30:00.000,013XX N CENTRAL AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE - GARAGE,False,False,2531,025,29,25,41.904418042,-87.765736483,True,False
14089991,JK123843,2026-01-21T17:30:00.000,014XX W OHIO ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1215,012,1,24,41.892479245,-87.663139598,True,False
14089601,JK123461,2026-01-21T17:30:00.000,045XX W CONGRESS PKWY,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,APARTMENT,False,False,1131,011,28,26,41.874193118,-87.738131662,True,False
14089657,JK123469,2026-01-21T17:30:00.000,013XX W 99TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,True,False,2213,022,21,73,41.714052165,-87.655755626,True,False
14089878,JK123477,2026-01-21T17:20:00.000,071XX S JEFFERY BLVD,BATTERY,AGGRAVATED DOMESTIC BATTERY - KNIFE / CUTTING INSTRUMENT,APARTMENT,False,True,0333,003,5,43,41.764932153,-87.576272783,True,False
14089697,JK123468,2026-01-21T17:20:00.000,043XX W CHICAGO AVE,BATTERY,SIMPLE,RESTAURANT,False,False,1111,011,37,23,41.895201393,-87.73516723,True,False
14089702,JK123503,2026-01-21T17:15:00.000,007XX N CLARK ST,LIQUOR LAW VIOLATION,SELL / GIVE / DELIVER LIQUOR TO MINOR,TAVERN / LIQUOR STORE,True,False,1832,018,42,8,41.896061939,-87.631235166,True,False
14103542,JK140824,2026-01-21T17:15:00.000,082XX S INGLESIDE AVE,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,False,True,0631,006,8,44,41.745102603,-87.601375929,True,False
14089733,JK123640,2026-01-21T17:10:00.000,013XX W MORSE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2431,024,49,1,42.007919113,-87.66534009,True,False
14089846,JK123456,2026-01-21T17:01:00.000,029XX W 47TH ST,ARSON,BY FIRE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,0922,009,14,58,41.808211411,-87.698427986,True,False
14089875,JK123620,2026-01-21T17:00:00.000,006XX W 109TH ST,SEX OFFENSE,AGGRAVATED CRIMINAL SEXUAL ABUSE,ALLEY,False,False,2233,022,21,49,41.69603826,-87.639178276,True,False
14090412,JK124383,2026-01-21T17:00:00.000,064XX S MARSHFIELD AVE,ASSAULT,SIMPLE,SIDEWALK,False,True,0725,007,15,67,41.777107097,-87.665420019,True,False
14089632,JK123580,2026-01-21T17:00:00.000,065XX S KEATING AVE,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,0833,008,13,64,41.77386589,-87.740933476,True,False
14090165,JK124044,2026-01-21T17:00:00.000,036XX W ARMITAGE AVE,BATTERY,AGGRAVATED OF A CHILD,SCHOOL - PRIVATE GROUNDS,False,False,2525,025,26,22,41.917275556,-87.717427731,True,False
14089572,JK123400,2026-01-21T17:00:00.000,031XX W 64TH ST,NARCOTICS,POSSESS - CRACK,SIDEWALK,True,False,0823,008,14,66,41.777159455,-87.702352906,True,False
14090170,JK124006,2026-01-21T17:00:00.000,021XX W WARREN BLVD,THEFT,OVER $500,RESIDENCE,False,False,1223,012,27,28,41.882182894,-87.679812546,True,False
14089650,JK123473,2026-01-21T17:00:00.000,087XX S BURLEY AVE,OTHER OFFENSE,OTHER CRIME INVOLVING PROPERTY,APARTMENT,False,True,0424,004,10,46,41.73665603,-87.545820897,True,False
14089640,JK123406,2026-01-21T16:53:00.000,017XX W JONQUIL TER,THEFT,$500 AND UNDER,APARTMENT,False,True,2422,024,49,1,42.02117336,-87.673378777,True,False
14089766,JK123497,2026-01-21T16:50:00.000,015XX W CHASE AVE,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,False,False,2423,024,49,1,42.013868392,-87.668630116,True,False
14089550,JK123416,2026-01-21T16:49:00.000,031XX N MILWAUKEE AVE,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,GAS STATION,True,False,2523,025,35,21,41.938797346,-87.723377074,True,False
14090677,JK124315,2026-01-21T16:49:00.000,041XX S PULASKI RD,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,0815,008,14,57,41.817822779,-87.72392842,True,False
14090287,JK124256,2026-01-21T16:45:00.000,013XX W 76TH ST,BATTERY,SIMPLE,RESIDENCE,False,False,0612,006,17,71,41.755929033,-87.657389725,True,False
14089563,JK123398,2026-01-21T16:45:00.000,057XX S CICERO AVE,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,True,False,0813,008,13,56,41.788987036,-87.74147999,True,False
14089823,JK123604,2026-01-21T16:45:00.000,010XX W WILSON AVE,CRIMINAL SEXUAL ASSAULT,AGGRAVATED - OTHER,ALLEY,False,False,1914,019,46,3,41.96542436,-87.655356257,True,False
14089518,JK123410,2026-01-21T16:40:00.000,100XX W BALMORAL AVE,OTHER OFFENSE,TELEPHONE THREAT,OTHER (SPECIFY),False,False,1654,016,41,76,41.976182125,-87.876421145,True,False
14091383,JK125483,2026-01-21T16:39:00.000,011XX N STATE ST,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1824,018,2,8,41.90292516,-87.628529829,True,False
14089587,JK123393,2026-01-21T16:35:00.000,030XX N HALSTED ST,THEFT,RETAIL THEFT,DRUG STORE,False,False,1933,019,44,6,41.93743245,-87.649180491,True,False
14090709,JK124601,2026-01-21T16:30:00.000,012XX W FOSTER AVE,THEFT,OVER $500,STREET,False,False,2033,020,47,3,41.97628603,-87.662382985,True,False
14089609,JK123399,2026-01-21T16:30:00.000,083XX S COTTAGE GROVE AVE,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,SMALL RETAIL STORE,False,False,0632,006,8,44,41.743125083,-87.605007694,True,False
14089614,JK123414,2026-01-21T16:30:00.000,083XX S ASHLAND AVE,ASSAULT,SIMPLE,FEDERAL BUILDING,False,False,0614,006,18,71,41.74221153,-87.663231477,True,False
14089595,JK123421,2026-01-21T16:29:00.000,071XX S INDIANA AVE,NARCOTICS,POSSESS - AMPHETAMINES,STREET,True,False,0323,003,6,69,41.765157518,-87.620069455,True,False
14089597,JK123429,2026-01-21T16:28:00.000,120XX S PRINCETON AVE,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,0523,005,9,53,41.675176346,-87.629786575,True,False
14089602,JK123384,2026-01-21T16:24:00.000,0000X N HOYNE AVE,ASSAULT,SIMPLE,CHA HALLWAY / STAIRWELL / ELEVATOR,False,False,1223,012,27,28,41.882557605,-87.679111003,True,False
14089566,JK123391,2026-01-21T16:15:00.000,064XX W DIVERSEY AVE,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,2512,025,36,19,41.930966504,-87.78739692,True,False
14089906,JK123554,2026-01-21T16:15:00.000,001XX N PARKSIDE AVE,SEX OFFENSE,AGGRAVATED CRIMINAL SEXUAL ABUSE,VEHICLE NON-COMMERCIAL,False,False,1512,015,29,25,41.88314073,-87.76660788,True,False
14123048,JK163529,2026-01-21T16:15:00.000,047XX N WESTERN AVE,THEFT,OVER $500,RESIDENCE - PORCH / HALLWAY,False,False,1911,019,47,4,41.967505393,-87.688869406,True,False
14090085,JK123977,2026-01-21T16:14:00.000,008XX W 33RD PL,THEFT,$500 AND UNDER,RESIDENCE,False,False,0913,009,11,60,41.833820221,-87.647232067,True,False
14089568,JK123341,2026-01-21T16:06:00.000,049XX W NORTH AVE,BATTERY,SIMPLE,ATHLETIC CLUB,False,False,2533,025,37,25,41.909588772,-87.748894125,True,False
14089694,JK123323,2026-01-21T16:04:00.000,066XX S STATE ST,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,0322,003,6,69,41.773405326,-87.625143469,True,False
14089497,JK123362,2026-01-21T16:01:00.000,008XX N CHRISTIANA AVE,NARCOTICS,POSSESS - HEROIN (WHITE),STREET,True,False,1121,011,27,23,41.896052319,-87.70992572,True,False
14089886,JK123369,2026-01-21T16:01:00.000,079XX S PHILLIPS AVE,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,True,False,0422,004,7,46,41.751446024,-87.565011945,True,False
14090280,JK124222,2026-01-21T16:00:00.000,039XX N RECREATION DR,THEFT,THEFT FROM MOTOR VEHICLE,STREET,False,False,1925,019,46,6,41.953601307,-87.644125465,True,False
14089693,JK123527,2026-01-21T16:00:00.000,075XX S SANGAMON ST,THEFT,OVER $500,APARTMENT,False,True,0621,006,17,71,41.757269363,-87.647850123,True,False
14089538,JK123412,2026-01-21T16:00:00.000,010XX N HARDING AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1112,011,37,23,41.899807648,-87.724989817,True,False
14089607,JK123361,2026-01-21T16:00:00.000,041XX S FRANCISCO AVE,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,APARTMENT,False,True,0921,009,12,58,41.818091789,-87.697116113,True,False
14089599,JK123441,2026-01-21T16:00:00.000,023XX W MADISON ST,ASSAULT,SIMPLE,DEPARTMENT STORE,False,False,1223,012,27,28,41.881183104,-87.68498211,True,False
14090577,JK124732,2026-01-21T16:00:00.000,069XX S MAPLEWOOD AVE,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,True,0832,008,16,66,41.767504682,-87.686989416,True,False
14090900,JK124090,2026-01-21T16:00:00.000,062XX N BROADWAY,BURGLARY,BURGLARY FROM MOTOR VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,2433,024,48,77,41.995434572,-87.660430824,True,False
14102507,JK139404,2026-01-21T16:00:00.000,079XX S WABASH AVE,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,False,False,0623,006,6,44,41.75027946,-87.62297536,True,False
14089666,JK123598,2026-01-21T16:00:00.000,038XX W 62ND ST,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,True,False,0823,008,23,65,41.780543667,-87.718642578,True,False
14089580,JK123353,2026-01-21T15:57:00.000,076XX S COTTAGE GROVE AVE,BATTERY,SIMPLE,CTA BUS,True,False,0624,006,8,69,41.756302533,-87.605331512,True,False
14089558,JK123464,2026-01-21T15:55:00.000,048XX W LAKE ST,ROBBERY,STRONG ARM - NO WEAPON,CTA TRAIN,False,False,1532,015,28,25,41.886668404,-87.746113681,True,False
14090717,JK124362,2026-01-21T15:55:00.000,019XX W DIVERSEY PKWY,THEFT,FROM BUILDING,RESTAURANT,False,False,1931,019,32,7,41.932300516,-87.676871962,True,False
14101810,JK138399,2026-01-21T15:55:00.000,034XX N KILDARE AVE,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,1731,017,30,16,41.94311045,-87.734693908,True,False
14089613,JK123333,2026-01-21T15:51:00.000,054XX W VAN BUREN ST,ASSAULT,SIMPLE,APARTMENT,False,False,1522,015,29,25,41.874783297,-87.760285454,True,False
14090726,JK123861,2026-01-21T15:48:00.000,049XX S KEDZIE AVE,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,0821,008,14,63,41.803671998,-87.703846021,True,False
14089661,JK123340,2026-01-21T15:47:00.000,047XX S STATE ST,BATTERY,SIMPLE,SCHOOL - PUBLIC GROUNDS,False,False,0224,002,3,38,41.808782124,-87.626070778,True,False
14089947,JK123792,2026-01-21T15:47:00.000,017XX E 72ND ST,CRIMINAL TRESPASS,TO VEHICLE,STREET,False,False,0324,003,7,43,41.76427438,-87.581837368,True,False
14089592,JK123294,2026-01-21T15:45:00.000,056XX S MICHIGAN AVE,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,SIDEWALK,True,False,0225,002,20,40,41.792296538,-87.622401614,True,False
14099429,JK135866,2026-01-21T15:45:00.000,019XX S ARCHER AVE,BATTERY,SIMPLE,SCHOOL - PUBLIC GROUNDS,False,False,0131,001,3,33,41.856051578,-87.628218813,True,False
14089612,JK123405,2026-01-21T15:45:00.000,043XX W CORTEZ ST,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,False,False,1111,011,37,23,41.899809702,-87.733728399,True,False
14089642,JK123284,2026-01-21T15:39:00.000,001XX N STATE ST,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",CTA PLATFORM,False,False,0111,001,42,32,41.885481891,-87.627935689,True,False
14089446,JK123265,2026-01-21T15:37:00.000,031XX W HARRISON ST,NARCOTICS,FOUND SUSPECT NARCOTICS,POLICE FACILITY / VEHICLE PARKING LOT,True,False,1134,011,24,27,41.873699424,-87.704705156,True,False
14089500,JK123321,2026-01-21T15:36:00.000,017XX W FULLERTON AVE,THEFT,RETAIL THEFT,STREET,False,False,1931,019,32,7,41.92510186,-87.671992307,True,False
14089570,JK123270,2026-01-21T15:32:00.000,0000X N CENTRAL AVE,OTHER OFFENSE,OTHER VEHICLE OFFENSE,VACANT LOT / LAND,False,False,1522,015,29,25,41.881131675,-87.764888703,True,False
14089821,JK123639,2026-01-21T15:30:00.000,082XX S DANTE AVE,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,ALLEY,True,False,0411,004,8,45,41.745261285,-87.589336607,True,False
14090218,JK124195,2026-01-21T15:30:00.000,001XX N ADA ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1224,012,27,28,41.884951567,-87.660754117,True,False
14089450,JK123280,2026-01-21T15:30:00.000,001XX S CANAL ST,THEFT,$500 AND UNDER,RESTAURANT,False,False,0121,001,42,28,41.879891737,-87.639626638,True,False
14089564,JK123307,2026-01-21T15:29:00.000,066XX S MAY ST,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,True,0724,007,16,68,41.773324663,-87.653123198,True,False
14089569,JK123364,2026-01-21T15:25:00.000,053XX W GRAND AVE,ASSAULT,SIMPLE,SCHOOL - PRIVATE GROUNDS,False,False,2515,025,37,19,41.91754991,-87.759252669,True,False
14089756,JK123300,2026-01-21T15:22:00.000,012XX S ASHLAND AVE,ASSAULT,AGGRAVATED - HANDGUN,GROCERY FOOD STORE,True,False,1233,012,28,28,41.866331725,-87.666379171,True,False
14089511,JK123275,2026-01-21T15:21:00.000,007XX N SACRAMENTO BLVD,ASSAULT,SIMPLE,STREET,False,False,1221,012,27,23,41.895376183,-87.702197024,True,False
14089842,JK123359,2026-01-21T15:20:00.000,035XX S MICHIGAN AVE,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,STREET,False,False,0212,002,3,35,41.830685937,-87.62324655,True,False
14090463,JK124615,2026-01-21T15:20:00.000,063XX S LAVERGNE AVE,INTIMIDATION,INTIMIDATION,RESIDENCE,False,False,0813,008,13,64,41.777693026,-87.747127212,True,False
14089506,JK123292,2026-01-21T15:17:00.000,014XX S KENNETH AVE,NARCOTICS,POSSESS - HEROIN (WHITE),STREET,True,False,1011,010,24,29,41.86162732,-87.736045588,True,False
14091652,JK125923,2026-01-21T15:15:00.000,068XX S JUSTINE ST,DECEPTIVE PRACTICE,STOLEN PROPERTY BUY / RECEIVE / POSSESS,RESIDENCE,False,False,0725,007,17,67,41.769879488,-87.662741986,True,False
14089637,JK123264,2026-01-21T15:10:00.000,076XX S CICERO AVE,ROBBERY,VEHICULAR HIJACKING,SMALL RETAIL STORE,True,False,0833,008,18,65,41.754592961,-87.741528537,True,False
14089663,JK123242,2026-01-21T15:10:00.000,059XX S KEDZIE AVE,BATTERY,SIMPLE,RESTAURANT,True,False,0824,008,14,66,41.785512944,-87.703327012,True,False
14095463,JK130440,2026-01-21T15:10:00.000,076XX S ST LAWRENCE AVE,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,,False,False,0624,006,6,69,41.755935326,-87.610195449,True,False
14092510,JK126983,2026-01-21T15:05:00.000,025XX N CLYBOURN AVE,THEFT,RETAIL THEFT,GROCERY FOOD STORE,False,False,1931,019,32,7,41.927998524,-87.673208159,True,False
14089567,JK123448,2026-01-21T15:00:00.000,092XX S KIMBARK AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,0413,004,8,47,41.72649948,-87.592469116,True,False
14090326,JK124303,2026-01-21T15:00:00.000,043XX W 25TH ST,ROBBERY,ATTEMPT STRONG ARM - NO WEAPON,SIDEWALK,False,False,1013,010,22,30,41.845970578,-87.732223814,True,False
14094805,JK129876,2026-01-21T15:00:00.000,001XX W 111TH PL,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0522,005,9,49,41.691635189,-87.626828294,True,False
14089624,JK123537,2026-01-21T15:00:00.000,056XX N MENARD AVE,THEFT,$500 AND UNDER,STREET,False,False,1622,016,45,11,41.983507356,-87.773177736,True,False
14106153,JK143519,2026-01-21T15:00:00.000,021XX W ADAMS ST,THEFT,$500 AND UNDER,SIDEWALK,False,False,1225,012,27,28,41.878686509,-87.679774731,True,False
14094541,JK129249,2026-01-21T15:00:00.000,008XX W 56th St,THEFT,OVER $500,STREET,False,False,0712,007,16,68,41.792479767,-87.645740564,True,False
14090471,JK124568,2026-01-21T14:55:00.000,045XX N HAMLIN AVE,BATTERY,SIMPLE,SCHOOL - PUBLIC GROUNDS,False,False,1723,017,33,14,41.964023009,-87.723018865,True,False
14090700,JK124360,2026-01-21T14:55:00.000,050XX N Claremont Ave,THEFT,FROM BUILDING,SIDEWALK,False,False,2031,020,40,4,41.973531502,-87.687863553,True,False
14089654,JK123219,2026-01-21T14:47:00.000,065XX S ASHLAND AVE,BATTERY,SIMPLE,SCHOOL - PUBLIC BUILDING,False,False,0725,007,16,67,41.775247024,-87.664101191,True,False
14089451,JK123228,2026-01-21T14:45:00.000,055XX S PRINCETON AVE,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,0711,007,20,68,41.793409766,-87.632968994,True,False
14089494,JK123239,2026-01-21T14:40:00.000,010XX W WILSON AVE,ROBBERY,AGGRAVATED,SIDEWALK,True,False,1914,019,46,3,41.965423179,-87.655621013,True,False
14089513,JK123291,2026-01-21T14:37:00.000,012XX W 79TH ST,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,0612,006,17,71,41.750490827,-87.654302474,True,False
14097848,JK133908,2026-01-21T14:34:00.000,044XX W 59TH ST,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,False,True,0813,008,13,62,41.785816528,-87.734432399,True,False
14089837,JK123519,2026-01-21T14:32:00.000,048XX W GREGORY ST,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,False,False,1621,016,39,12,41.981031885,-87.749995615,True,False
14089931,JK123667,2026-01-21T14:30:00.000,0000X N HALSTED ST,BATTERY,SIMPLE,DEPARTMENT STORE,False,False,1224,012,34,28,41.881949766,-87.647367397,True,False
14089673,JK123481,2026-01-21T14:30:00.000,035XX W 55TH ST,ASSAULT,SIMPLE,SCHOOL - PUBLIC BUILDING,False,False,0822,008,14,63,41.793390915,-87.711728299,True,False
14089471,JK123212,2026-01-21T14:30:00.000,031XX W PALMER BLVD,BATTERY,SIMPLE,STREET,False,False,1414,014,1,22,41.920669121,-87.706081561,True,False
14089583,JK123511,2026-01-21T14:24:00.000,029XX S DR MARTIN LUTHER KING JR DR,THEFT,FROM BUILDING,APARTMENT,False,False,0133,001,4,35,41.841622651,-87.617191438,True,False
14089435,JK123182,2026-01-21T14:12:00.000,064XX N CLARK ST,NARCOTICS,FOUND SUSPECT NARCOTICS,POLICE FACILITY / VEHICLE PARKING LOT,True,False,2432,024,40,1,41.999533347,-87.671104423,True,False
14089424,JK123173,2026-01-21T14:06:00.000,041XX W 21ST ST,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,False,False,1012,010,24,29,41.853456305,-87.72792523,True,False
14089537,JK123375,2026-01-21T14:05:00.000,018XX S LOOMIS ST,CRIMINAL TRESPASS,TO LAND,LIBRARY,False,False,1233,012,25,31,41.857509563,-87.661306034,True,False
14089512,JK123266,2026-01-21T14:03:00.000,038XX S DR MARTIN LUTHER KING JR DR,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,0212,002,4,35,41.824675709,-87.617013434,True,False
14089584,JK123370,2026-01-21T14:00:00.000,025XX W MONTROSE AVE,BATTERY,SIMPLE,HOSPITAL BUILDING / GROUNDS,False,False,1911,019,47,4,41.961287044,-87.692796336,True,False
14090729,JK124312,2026-01-21T14:00:00.000,005XX W DIVERSEY PKWY,THEFT,FROM BUILDING,RESIDENCE,False,False,1934,019,44,6,41.932845968,-87.642614305,True,False
14090063,JK123948,2026-01-21T14:00:00.000,037XX W POTOMAC AVE,THEFT,THEFT FROM MOTOR VEHICLE,STREET,False,False,2535,025,36,23,41.904534281,-87.719515524,True,False
14089560,JK123312,2026-01-21T14:00:00.000,045XX N SHERIDAN RD,ROBBERY,ATTEMPT AGGRAVATED,RESTAURANT,True,False,1914,019,46,3,41.964084475,-87.654771127,True,False
14089603,JK123454,2026-01-21T14:00:00.000,071XX S CYRIL AVE,ASSAULT,SIMPLE,APARTMENT,False,False,0333,003,5,43,41.764832296,-87.576944743,True,False
14089442,JK123272,2026-01-21T14:00:00.000,032XX W WARREN BLVD,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1123,011,28,27,41.881859121,-87.707408706,True,False
14093676,JK127631,2026-01-21T14:00:00.000,048XX W MONROE ST,THEFT,$500 AND UNDER,RESIDENCE,False,False,1533,015,28,25,41.879494242,-87.745977404,True,False
14093380,JK128059,2026-01-21T14:00:00.000,083XX S LANGLEY AVE,ASSAULT,SIMPLE,RESIDENCE - GARAGE,False,False,0632,006,6,44,41.74263217,-87.607343722,True,False
14089508,JK123245,2026-01-21T13:59:00.000,088XX S MARSHFIELD AVE,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,SIDEWALK,True,False,2221,022,18,71,41.732982559,-87.664199371,True,False
14089470,JK123179,2026-01-21T13:58:00.000,027XX W CORTEZ ST,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,1211,012,26,24,41.900209861,-87.695438409,True,False
14089437,JK123166,2026-01-21T13:55:00.000,001XX W 71ST ST,ASSAULT,SIMPLE,RESIDENCE,False,True,0731,007,6,69,41.765452736,-87.628775511,True,False
14090175,JK123176,2026-01-21T13:51:00.000,024XX W NORTH AVE,THEFT,RETAIL THEFT,DRUG STORE,False,False,1434,014,1,24,41.910302064,-87.68885364,True,False
14090033,JK123216,2026-01-21T13:50:00.000,054XX N SAYRE AVE,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1613,016,41,10,41.979174978,-87.801012418,True,False
14096316,JK131735,2026-01-21T13:45:00.000,007XX N MICHIGAN AVE,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,DEPARTMENT STORE,False,False,1833,018,2,8,41.896010965,-87.624279065,True,False
14089452,JK123180,2026-01-21T13:44:00.000,005XX N LAVERGNE AVE,NARCOTICS,POSSESS - CANNABIS MORE THAN 30 GRAMS,SIDEWALK,True,False,1532,015,37,25,41.88999496,-87.750527138,True,False
14089860,JK123267,2026-01-21T13:40:00.000,0000X E LAKE ST,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,SCHOOL - PRIVATE GROUNDS,True,False,0111,001,42,32,41.885753285,-87.626996239,True,False
14089589,JK123189,2026-01-21T13:39:00.000,030XX E 83RD ST,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,PARK PROPERTY,False,False,0424,004,10,46,41.744680815,-87.549900201,True,False
14089402,JK123143,2026-01-21T13:37:00.000,006XX N CLARK ST,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,1832,018,42,8,41.893646656,-87.631177143,True,False
